utterance,speaker,word_index,word,human_stress,human_correct,ctc_viterbi_primary_probability,ctc_viterbi_canonical_location_correct,ctc_viterbi_stress_latency_ms,mfa_primary_probability,mfa_canonical_location_correct,mfa_stress_latency_ms
054320076,5432,5,NEAR,10.0,1,1.0,1,33.68041702196933,1.0,1,32.585542008746415
054320080,5432,6,ABOUT,10.0,1,0.7267,1,41.00516700418666,0.7256,1,39.12658299668692
054320099,5432,4,AWAY,10.0,1,0.2952,0,47.813374985707924,0.2737,0,44.518542010337114
054320099,5432,5,WITHOUT,10.0,1,0.7265,1,44.834541011368856,0.7242,1,48.00758298370056
054320099,5432,6,ANY,10.0,1,0.7284,1,44.78249998646788,0.7279,1,43.13504201127216
054320100,5432,5,SUPPER,10.0,1,0.7286,1,43.43212500680238,0.7285,1,45.124332973500714
054320118,5432,3,BEGIN,10.0,1,0.5248,1,41.66849999455735,0.3669,0,45.08716700365767
054320118,5432,5,WORRY,10.0,1,0.7287,1,42.99483299837448,0.7289,1,32.82620900426991
054320118,5432,6,ABOUT,10.0,1,0.7282,1,41.86670799390413,0.7281,1,41.01662497851066
054320118,5432,8,FUTURE,10.0,1,0.7291,1,62.01070800307207,0.7296,1,53.41691701323725
054320136,5432,5,OTHER,10.0,1,0.7291,1,44.07495801569894,0.729,1,43.99762497632764
054320140,5432,2,VERY,10.0,1,0.7285,1,44.073416996980086,0.7283,1,45.943208009703085
054320140,5432,3,SORRY,10.0,1,0.7253,1,47.69329199916683,0.7289,1,46.50554098770954
054320140,5432,5,ASKING,10.0,1,0.6672,1,40.446250000968575,0.6953,1,39.160082989837974
054320149,5432,4,PALACE,10.0,1,0.723,1,42.37024998292327,0.7229,1,40.39395900326781
054320149,5432,5,TOGETHER,10.0,1,0.2202,0,53.82062500575557,0.2171,0,54.492541996296495
054320149,5432,7,EVENING,10.0,1,0.3403,0,43.08341699652374,0.6721,1,45.48620799323544
055470040,5547,2,OTHER,10.0,1,0.7232,1,60.15512498561293,0.7198,1,71.92720801685937
055470040,5547,3,COUNTRY,10.0,1,0.73,1,59.923124994384125,0.7303,1,61.281624977709725
055470046,5547,2,ONLY,10.0,1,0.7299,1,65.2959169819951,0.7288,1,69.0767079940997
055470046,5547,3,OUTSIDE,10.0,1,0.2705,0,62.188834010157734,0.2696,0,49.47491598431952
055470080,5547,1,HERE,10.0,1,1.0,1,48.08091599261388,1.0,1,49.79383299360052
055470082,5547,1,WOMAN,10.0,1,0.7237,1,45.16120901098475,0.6915,1,52.53350001294166
055470082,5547,2,FOLLOW,10.0,1,0.6781,1,73.89420800609514,0.718,1,62.262749997898936
055470082,5547,6,SERE,10.0,1,1.0,1,35.014749999390915,1.0,1,34.66737500275485
055470088,5547,2,BETTER,10.0,1,0.728,1,48.420500010252,0.727,1,60.83737500011921
055470104,5547,8,OFFICE,10.0,1,0.6974,1,47.69695800496265,0.5902,1,54.50258302153088
055470105,5547,2,NOTHING,10.0,1,0.7225,1,43.665792007232085,0.7148,1,50.16508299740963
055470105,5547,4,PARTIES,10.0,1,0.7296,1,46.60758300451562,0.73,1,45.841499988455325
055470120,5547,5,QUIET,10.0,1,0.6046,1,47.05970801296644,0.7301,1,51.75487499218434
055470131,5547,4,HOUR,10.0,1,0.7295,1,64.9289170105476,0.7297,1,46.24112497549504
055470141,5547,6,ANGRY,10.0,1,0.725,1,48.251333006192,0.7194,1,46.57854198012501
055470170,5547,4,MONEY,10.0,1,0.7115,1,67.92254201718606,0.7291,1,46.71191598754376
055470175,5547,1,ABOUT,10.0,1,0.6322,1,45.9112910029944,0.73,1,44.8669999896083
055470175,5547,3,FUTURE,10.0,1,0.7294,1,54.510541987838224,0.7293,1,43.10408400488086
060670002,6067,7,PARENTS,10.0,1,0.7155,1,40.10716700577177,0.7243,1,40.469041996402666
060670003,6067,5,WONDERFUL,10.0,1,0.5222,1,56.32516599143855,0.5039,1,58.59429101110436
060670017,6067,3,MYSELF,10.0,1,0.3145,0,42.140333011047915,0.2704,0,43.62954097450711
060670017,6067,6,NOTHING,10.0,1,0.7175,1,40.81949999090284,0.7278,1,39.650874998187646
060670017,6067,7,ABOUT,10.0,1,0.7289,1,43.97550001158379,0.7252,1,43.31350000575185
060670029,6067,3,SURE,10.0,1,1.0,1,30.507249990478158,1.0,1,29.898666020017117
060670035,6067,0,ONLY,10.0,1,0.7291,1,64.81358400196768,0.7293,1,39.255375013453886
060670035,6067,8,HERE,10.0,1,1.0,1,46.64774998673238,1.0,1,36.89370898064226
060670038,6067,2,HAPPENED,10.0,1,0.7272,1,39.55395900993608,0.726,1,41.49012500420213
060670038,6067,5,WONDER,10.0,1,0.7303,1,61.67654198361561,0.7304,1,44.274750020122156
060670041,6067,4,PRETTY,10.0,1,0.7298,1,60.26883298181929,0.73,1,52.98795801354572
060670044,6067,5,OUR,10.0,1,0.7298,1,44.450041983509436,0.7297,1,45.1607909926679
060670044,6067,6,QUIET,10.0,1,0.7303,1,40.02716700779274,0.7302,1,39.8687919951044
060670044,6067,9,READY,10.0,1,0.7279,1,62.781000015093014,0.7291,1,45.86945800110698
060670049,6067,2,ANGRY,10.0,1,0.7136,1,45.53283401764929,0.7242,1,44.39125000499189
060670060,6067,1,WONDER,10.0,1,0.7303,1,42.22929201205261,0.7302,1,41.98091599391773
060670060,6067,4,POOR,10.0,1,1.0,1,37.25958298309706,1.0,1,39.183042012155056
060670060,6067,5,LADY,10.0,1,0.7301,1,42.11949999444187,0.73,1,43.49800001364201
060670062,6067,1,WONDER,10.0,1,0.7304,1,46.38758298824541,0.7304,1,43.72858299757354
060670062,6067,3,WONDERS,10.0,1,0.7302,1,66.81695801671594,0.7302,1,46.15308399661444
060670072,6067,2,VERY,10.0,1,0.7287,1,44.72308300319128,0.7286,1,45.44099999475293
060670072,6067,4,OVER,10.0,1,0.7296,1,50.74400000739843,0.7293,1,51.60395900020376
060670075,6067,2,ABOUT,10.0,1,0.7282,1,40.40504197473638,0.729,1,41.42712501925416
060670075,6067,3,YOUR,10.0,1,1.0,1,29.536584013840184,1.0,1,29.36808401136659
060670080,6067,7,AFRAID,10.0,1,0.7299,1,43.80408301949501,0.7285,1,40.69958298350684
060670094,6067,2,NEVER,10.0,1,0.7292,1,43.20170800201595,0.729,1,46.06854199664667
060670111,6067,6,ENTERED,10.0,1,0.6912,1,62.105958990287036,0.4018,0,55.299250001553446
060670144,6067,7,AGAIN,10.0,1,0.3768,0,43.441457994049415,0.7173,1,43.75149999395944
060990011,6099,2,SURE,10.0,1,1.0,1,31.208833010168746,1.0,1,32.15591702610254
060990029,6099,2,EVENING,10.0,1,0.5525,1,43.938082992099226,0.5697,1,49.93675000150688
060990029,6099,5,AGAIN,10.0,1,0.6734,1,44.62420899653807,0.7048,1,47.02762499800883
060990039,6099,2,STANDING,10.0,1,0.7302,1,42.84120898228139,0.7302,1,41.27533300197683
060990059,6099,3,MANY,10.0,1,0.729,1,39.650041988352314,0.7289,1,40.70808400865644
060990059,6099,4,OTHERS,10.0,1,0.4376,0,45.41908300598152,0.4387,0,49.76058399188332
060990059,6099,5,INTERESTED,5.0,0,0.3312,0,69.10658298875205,0.3252,0,58.59575001522899
060990078,6099,1,LOVERS,10.0,1,0.7139,1,50.307624973356724,0.7234,1,52.717208018293604
060990083,6099,1,WONDER,10.0,1,0.7303,1,50.61366700101644,0.7303,1,43.80587500054389
060990129,6099,6,HELPING,10.0,1,0.7302,1,40.30558399972506,0.7301,1,40.38774999207817
060990168,6099,5,WONDER,10.0,1,0.7302,1,42.30637499131262,0.7302,1,41.45704198163003
060990175,6099,3,WILLING,10.0,1,0.7096,1,41.1891249823384,0.6224,1,49.93216699222103
060990175,6099,6,OTHERS,10.0,1,0.4962,0,46.67491698637605,0.4273,0,47.34137500054203
069020020,6902,0,AFTER,10.0,1,0.7133,1,98.62954201526009,0.7281,1,50.96458402113058
069020020,6902,5,MATTER,10.0,1,0.664,1,56.91774998558685,0.7202,1,44.74891599966213
069020037,6902,4,HERE,10.0,1,1.0,1,70.21045900182799,1.0,1,35.53808300057426
069020044,6902,4,HERE,10.0,1,1.0,1,41.38025001157075,1.0,1,54.36758301220834
069020044,6902,9,STANDING,10.0,1,0.7285,1,42.553915991447866,0.7302,1,42.76112499064766
069020059,6902,5,ANY,5.0,0,0.4671,0,29.758999997284263,0.6134,1,28.82300000055693
069020065,6902,3,AWAY,5.0,0,0.2787,0,43.22320799110457,0.7236,1,30.608208006015047
069020065,6902,6,NOTHING,10.0,1,0.7231,1,39.93754199473187,0.7065,1,39.441583008738235
069020090,6902,9,SUPPER,10.0,1,0.7161,1,68.85737500851974,0.724,1,56.56291701598093
069020091,6902,0,PUSHING,10.0,1,0.6317,1,48.57462501968257,0.6817,1,44.3267919763457
069020091,6902,3,OPEN,10.0,1,0.7088,1,78.79787500132807,0.7049,1,63.55529199936427
069020091,6902,5,ENTERED,10.0,1,0.3363,0,51.17233298369683,0.4499,0,60.88104099035263
069020096,6902,1,WONDER,10.0,1,0.7301,1,53.6031250085216,0.7302,1,51.45274999085814
069020096,6902,2,EVERY,10.0,1,0.7269,1,52.195167023455724,0.7286,1,43.26816598768346
069020103,6902,2,EVENTS,10.0,1,0.674,1,40.41866699117236,0.7178,1,33.155832992633805
069020143,6902,4,RETURN,10.0,1,0.2819,0,39.63720900355838,0.5814,1,40.32166700926609
069020155,6902,1,ANOTHER,5.0,0,0.5346,1,72.3637500195764,0.5701,1,39.21737501514144
069020168,6902,1,CHILDREN,10.0,1,0.7293,1,41.83358300360851,0.7249,1,46.71412502648309
080630011,8063,4,UNDER,10.0,1,0.7278,1,46.87512500095181,0.7278,1,48.02033299347386
080630014,8063,1,FACES,10.0,1,0.7292,1,41.68316599680111,0.7292,1,41.64937499444932
080630019,8063,2,BELIEVE,10.0,1,0.2984,0,40.41620797943324,0.2844,0,42.59608400752768
080630053,8063,2,NEVER,10.0,1,0.7287,1,39.90462500951253,0.729,1,41.08812499907799
080630062,8063,5,LANGUAGE,10.0,1,0.7299,1,42.04149998258799,0.7302,1,40.750915999524295
080630086,8063,8,WISHES,10.0,1,0.7264,1,43.49108302267268,0.7254,1,42.78066701954231
080630090,8063,7,EVERYBODY,10.0,1,0.3091,1,73.84404199547134,0.3215,1,68.34645799244754
080630093,8063,2,TALKING,10.0,1,0.7292,1,41.56316598528065,0.7275,1,42.6695829955861
080630094,8063,1,SECOND,10.0,1,0.724,1,42.120083002373576,0.7215,1,42.407416010973975
080630094,8063,4,YEAR,10.0,1,1.0,1,31.15791699383408,1.0,1,33.539249998284504
080630094,8063,5,LATER,10.0,1,0.7297,1,60.870250017615035,0.7297,1,44.43429197999649
080630123,8063,4,ANSWERED,10.0,1,0.7279,1,44.80350000085309,0.7284,1,45.29320800793357
080630125,8063,5,YOUR,10.0,1,1.0,1,29.96850002091378,1.0,1,30.857917008688673
080630140,8063,4,ABOUT,10.0,1,0.7262,1,42.53516599419527,0.7271,1,42.241792019922286
080630147,8063,2,SISTER,10.0,1,0.7261,1,48.158375022467226,0.7254,1,51.499915978638455
080630147,8063,5,BELIEVE,10.0,1,0.2742,0,39.965500007383525,0.2951,0,41.18229099549353
080630152,8063,2,PROMISE,10.0,1,0.7245,1,51.04291599127464,0.7242,1,50.30175001593307
080630155,8063,0,OUR,10.0,1,0.7285,1,70.7242919888813,0.7297,1,47.131791012361646
080630155,8063,4,RATHER,10.0,1,0.7291,1,41.12587502459064,0.7292,1,42.376792000140995
080630170,8063,1,BETTER,10.0,1,0.7282,1,42.66508299042471,0.7284,1,40.97941701184027
080680020,8068,1,READY,10.0,1,0.7294,1,43.051499989815056,0.7292,1,48.59350001788698
080680029,8068,3,WANTED,10.0,1,0.73,1,44.14212499978021,0.73,1,44.5690419874154
080680029,8068,5,EXPLAINED,10.0,1,0.7295,1,47.52879199804738,0.7297,1,42.53670902107842
080680031,8068,1,EVENING,10.0,1,0.4422,0,41.01045898278244,0.707,1,44.34624998248182
080680031,8068,5,LETTER,10.0,1,0.7291,1,44.44999998668209,0.7292,1,48.861958988709375
080680031,8068,8,FATHER,10.0,1,0.7156,1,62.514624994946644,0.7285,1,48.21491698385216
080680056,8068,2,ANYTHING,10.0,1,0.5688,1,53.59891601256095,0.5674,1,51.36174999643117
080680069,8068,5,SEEMING,10.0,1,0.6553,1,41.14187500090338,0.7229,1,41.19200000423007
080680084,8068,1,ONLY,10.0,1,0.7297,1,42.676999990362674,0.7296,1,45.76087501482107
080680095,8068,5,FINGER,10.0,1,0.7303,1,45.02704201149754,0.7303,1,43.7084169825539
080680106,8068,1,DEAR,10.0,1,1.0,1,31.86725001432933,1.0,1,30.661875003715977
080680108,8068,1,CANNOT,10.0,1,0.3881,0,51.56662501394749,0.707,1,51.25916699762456
080680108,8068,5,HONEST,10.0,1,0.6895,1,48.54133300250396,0.2924,0,48.43179200543091
080680129,8068,3,EVERYBODY,10.0,1,0.3101,1,73.91066700802185,0.2721,0,61.768957995809615
080680133,8068,4,BETWEEN,10.0,1,0.6886,1,38.5954589874018,0.6485,1,39.88504098379053
080680151,8068,4,VERY,10.0,1,0.7291,1,41.86733299866319,0.7291,1,39.34616700280458
080680153,8068,4,ANOTHER,10.0,1,0.4284,1,53.516582993324846,0.3931,1,54.03450000449084
080680153,8068,7,MOMENT,10.0,1,0.7282,1,41.35504100122489,0.7177,1,41.349457984324545
080680170,8068,0,BECAUSE,10.0,1,0.279,0,48.77983400365338,0.6709,1,46.29508298239671
080680170,8068,4,GOING,10.0,1,0.7298,1,47.07962501561269,0.7295,1,46.44304097746499
080680174,8068,3,LAZY,10.0,1,0.729,1,49.965708021773025,0.7292,1,45.14233299414627
081530002,8153,1,QUIET,10.0,1,0.7302,1,46.486541017657146,0.7303,1,42.55362498224713
081530002,8153,4,MOMENT,10.0,1,0.7299,1,41.6078329726588,0.7299,1,41.7662090039812
081530014,8153,3,FRIENDSHIP,10.0,1,0.73,1,41.42933298135176,0.73,1,42.12650001863949
081530016,8153,4,PERSONALLY,10.0,1,0.3166,1,86.04016600293107,0.3138,1,68.3343329874333
081530018,8153,2,GOING,10.0,1,0.7302,1,39.22479200991802,0.7302,1,39.82616701978259
081530023,8153,5,HANDSOME,10.0,1,0.7301,1,40.1952080137562,0.73,1,39.37083299388178
081530038,8153,6,SOMETHING,10.0,1,0.7303,1,38.98070898139849,0.7302,1,48.51308299112134
081530038,8153,7,WANTING,10.0,1,0.7281,1,41.069792001508176,0.7285,1,38.273666985332966
081530073,8153,2,PITY,10.0,1,0.7276,1,44.596040999749675,0.7283,1,40.53929200745188
081530073,8153,7,BREAKFAST,10.0,1,0.7278,1,41.24595900066197,0.7299,1,45.567499997559935
081530085,8153,5,DEAR,10.0,1,1.0,1,29.90754198981449,1.0,1,30.714666994754225
081530088,8153,4,FORGET,10.0,1,0.2959,0,43.026667000958696,0.3267,0,39.844167011324316
081530100,8153,5,NOTHING,10.0,1,0.7255,1,43.55112501070835,0.7111,1,42.73220899631269
081530107,8153,4,WHETHER,10.0,1,0.7289,1,43.51445901556872,0.729,1,44.214416993781924
081530109,8153,4,DIFFERENT,10.0,1,0.7232,1,48.49641700275242,0.7217,1,51.94274999666959
081530139,8153,3,READY,10.0,1,0.7285,1,40.21608299808577,0.728,1,42.037125007482246
081530167,8153,2,AMONG,10.0,1,0.687,1,40.367042005527765,0.7217,1,31.203750026179478
085810018,8581,1,ANOTHER,10.0,1,0.4437,1,58.63049998879433,0.5054,1,61.354583012871444
085810038,8581,8,MEDICINE,5.0,0,0.2381,0,64.2240830056835,0.5477,1,57.51600000075996
085810040,8581,2,NEVER,10.0,1,0.7282,1,43.756291997851804,0.728,1,47.03054198762402
085810040,8581,7,ANYBODY,10.0,1,0.301,1,84.17591601028107,0.2962,1,64.64012499782257
085810043,8581,4,MEETINGS,10.0,1,0.7121,1,60.326874983729795,0.7251,1,51.691583008505404
085810048,8581,5,NEAR,10.0,1,1.0,1,31.966624985216185,1.0,1,37.30699999141507
085810078,8581,7,TERRIBLE,10.0,1,0.4445,1,75.85012499475852,0.4974,1,54.41766598960385
085810084,8581,2,BETTER,10.0,1,0.7276,1,47.30287499842234,0.7281,1,48.853333020815626
085810112,8581,5,FRIENDSHIP,10.0,1,0.7301,1,42.6176659821067,0.73,1,42.81158300000243
085810116,8581,0,HERE,10.0,1,1.0,1,51.11508400295861,1.0,1,34.507042000768706
085810119,8581,5,INTO,10.0,1,0.7282,1,43.07833401253447,0.7271,1,43.84800000116229
085810119,8581,7,DRIVER,10.0,1,0.7281,1,56.938791007269174,0.7295,1,44.80433400021866
085810120,8581,3,LETTER,10.0,1,0.7283,1,45.871540991356596,0.7279,1,51.31650000112131
085810120,8581,7,MORNING,10.0,1,0.7293,1,42.42025001440197,0.73,1,40.07383401039988
085810121,8581,3,EXCEPTION,10.0,1,0.573,1,57.32574997819029,0.5731,1,57.89704198832624
085810152,8581,3,FUNNY,10.0,1,0.7284,1,43.110957980388775,0.7279,1,43.92179200658575
085810152,8581,5,FUNNY,10.0,1,0.7283,1,66.65887500275858,0.7289,1,46.43195797689259
085810163,8581,2,HERE,10.0,1,1.0,1,35.77966598095372,1.0,1,29.189291992224753
085810163,8581,4,MOMENT,10.0,1,0.7278,1,40.61237498535775,0.686,1,39.81712501263246
085810167,8581,5,GOING,10.0,1,0.7298,1,40.222832991275936,0.7295,1,39.50408397940919
085840013,8584,1,PREPARE,10.0,1,0.2732,0,43.071333988336846,0.2738,0,42.25312499329448
085840013,8584,4,VERY,10.0,1,0.7279,1,43.263375002425164,0.7264,1,41.38645899365656
085840013,8584,5,VERY,10.0,1,0.7286,1,41.89179200329818,0.7217,1,40.89570802170783
085840020,8584,2,ONLY,10.0,1,0.73,1,42.13124999660067,0.7298,1,44.55204200348817
085840020,8584,8,MORNING,10.0,1,0.7301,1,41.175207996275276,0.7295,1,39.08950000186451
085840022,8584,4,LATER,10.0,1,0.7124,1,45.22695901687257,0.7286,1,39.68704098952003
085840036,8584,2,MOMENT,10.0,1,0.7236,1,40.22970798541792,0.7114,1,41.28658398985863
085840040,8584,4,DEAR,10.0,1,1.0,1,30.036540993023664,1.0,1,31.20779199525714
085840059,8584,3,WITHOUT,10.0,1,0.7296,1,43.052249995525926,0.7293,1,42.98345802817494
085840059,8584,9,DEAR,10.0,1,1.0,1,30.34529197611846,1.0,1,31.641125009628013
085840072,8584,7,SOMETHING,10.0,1,0.7281,1,40.2211670007091,0.729,1,45.9176670119632
085840075,8584,3,DIFFERENCE,10.0,1,0.4396,0,40.19550001248717,0.5886,1,42.53429197706282
085840075,8584,4,BETWEEN,10.0,1,0.3524,0,39.05116699752398,0.2986,0,45.69966599228792
085840077,8584,5,BELOW,10.0,1,0.2975,0,54.98795898165554,0.281,0,46.130500006256625
085840086,8584,4,ANSWERED,10.0,1,0.7266,1,47.8620000067167,0.7214,1,50.499542005127296
085840089,8584,1,REPORT,10.0,1,0.3247,0,45.82508298335597,0.3364,0,39.773875003447756
085840115,8584,8,MOMENT,10.0,1,0.7257,1,41.354209010023624,0.7194,1,43.3585410064552
085840123,8584,3,REMEMBER,10.0,1,0.3,0,50.49045800114982,0.2791,0,49.55512497690506
085840123,8584,4,EVERY,10.0,1,0.7289,1,40.33791701658629,0.7287,1,44.6409159922041
085840123,8584,5,MOMENT,10.0,1,0.6786,1,39.21287500998005,0.6778,1,39.57699998863973
085840147,8584,3,WOMAN,10.0,1,0.6225,1,39.092584018362686,0.6631,1,46.185625018551946
085840147,8584,5,DIFFERENTLY,10.0,1,0.2305,0,71.87008301843889,0.2249,0,52.23170900717378
085840157,8584,1,BELIEVE,10.0,1,0.5536,1,39.69420798239298,0.5414,1,43.18091701134108
085840157,8584,8,EVERYTHING,10.0,1,0.4312,1,51.24837497714907,0.4326,1,48.95320799550973
085840167,8584,3,VERY,10.0,1,0.7267,1,41.97220900095999,0.727,1,41.15733297658153
085840167,8584,5,WOMAN,10.0,1,0.7081,1,41.755415993975475,0.7213,1,39.99175000353716
085840167,8584,6,NEAR,10.0,1,1.0,1,31.90829200320877,1.0,1,30.23170802043751
085840167,8584,7,FIFTY,10.0,1,0.7294,1,42.91049999301322,0.7294,1,42.53945799428038
090880018,9088,2,ANYTHING,10.0,1,0.5645,1,51.21237502316944,0.5673,1,51.63491700659506
090880060,9088,3,LONGER,10.0,1,0.7303,1,43.02850001840852,0.7303,1,43.40724999201484
090880065,9088,8,QUESTION,10.0,1,0.7301,1,39.620458002900705,0.7302,1,40.30766698997468
090880086,9088,3,READY,10.0,1,0.729,1,40.88620899710804,0.729,1,43.558624980505556
090880090,9088,3,SUPPORT,10.0,1,0.2903,0,39.332374988589436,0.2886,0,43.305833998601884
090880093,9088,5,CARELESS,10.0,1,0.7298,1,43.78533398266882,0.7301,1,41.67312500067055
090880095,9088,0,AMERICA'S,10.0,1,0.3099,1,88.10104100848548,0.4444,1,65.30695798574015
090880095,9088,1,GOING,10.0,1,0.7299,1,43.306375009706244,0.7298,1,42.983666993677616
090880095,9088,4,ABOUT,10.0,1,0.729,1,40.95995897660032,0.7293,1,41.62704199552536
090880095,9088,7,EXPERIENCE,10.0,1,0.458,1,61.88395799836144,0.4639,1,69.0057500032708
090880095,9088,9,MYSELF,10.0,1,0.2743,0,43.15733301336877,0.2902,0,41.43104198738001
090880100,9088,3,EXPECT,10.0,1,0.6558,1,42.641709005692974,0.6755,1,42.9837079718709
090880120,9088,8,SISTER,10.0,1,0.7256,1,59.54258400015533,0.7273,1,43.22270897682756
090880126,9088,5,YEAR,10.0,1,1.0,1,30.722458002856,1.0,1,31.33358299965039
090880130,9088,4,TRULY,10.0,1,0.7299,1,40.31795798800886,0.7299,1,41.61541600478813
090880132,9088,4,PARKING,10.0,1,0.7297,1,41.88449998036958,0.7297,1,42.102874984266236
090880140,9088,5,ATTENTION,10.0,1,0.563,1,62.24341600318439,0.5687,1,56.00725000840612
090880142,9088,6,IMPORTANT,10.0,1,0.5053,1,52.93220799649134,0.3459,0,59.10304200369865
090880142,9088,8,HOWEVER,10.0,1,0.5306,1,75.4845000046771,0.5679,1,60.02766700112261
090880147,9088,5,EARS,10.0,1,1.0,1,33.22149999439716,1.0,1,34.97729200171307
090880157,9088,2,REMAINING,10.0,1,0.5697,1,50.93895801110193,0.5735,1,61.19466701056808
090880157,9088,8,MANNER,10.0,1,0.7268,1,65.7756669970695,0.7289,1,46.4571249904111
090880163,9088,2,NOTHING,10.0,1,0.7193,1,41.891291009960696,0.7231,1,44.61766700842418
090880163,9088,3,UNTIL,10.0,1,0.3135,0,46.945667010731995,0.5952,1,40.00941599952057
090880163,9088,8,ANSWER,10.0,1,0.723,1,66.6970830061473,0.7282,1,44.54766699927859
091010017,9101,2,BURNING,10.0,1,0.6824,1,44.1567919915542,0.6947,1,47.512207995168865
091010017,9101,6,SOMEBODY,10.0,1,0.4303,1,69.69779200153425,0.5237,1,50.285707984585315
091010032,9101,5,ITSELF,10.0,1,0.5256,1,45.26679197442718,0.3726,0,46.60999999032356
091010049,9101,0,ENGLISH,10.0,1,0.7117,1,62.990416015964,0.5101,1,46.08833297970705
091010050,9101,5,PURPOSE,10.0,1,0.6729,1,41.84074999648146,0.694,1,43.670250015566126
091010050,9101,7,HERE,10.0,1,1.0,1,34.7298750129994,1.0,1,33.88774997438304
091010055,9101,4,SUCCEED,5.0,0,0.2703,0,40.829459001543,0.2701,0,42.69979099626653
091010063,9101,4,UNLESS,5.0,0,0.3611,0,45.13058401062153,0.2925,0,46.92537500523031
091010070,9101,1,ENGLISH,10.0,1,0.6367,1,46.13037500530481,0.6302,1,48.93674998311326
091010072,9101,3,ANY,10.0,1,0.7288,1,44.717625016346574,0.7287,1,45.55941701983102
091010100,9101,9,RETURN,10.0,1,0.3796,0,43.19258398027159,0.334,0,43.51275000954047
091010109,9101,8,QUESTIONS,10.0,1,0.7284,1,41.602499986765906,0.729,1,40.37308300030418
091010123,9101,0,HOWEVER,10.0,1,0.5586,1,57.60150001151487,0.574,1,57.40558297839016
091010133,9101,2,EVER,10.0,1,0.7288,1,46.51937499875203,0.7285,1,52.471915987553075
091010133,9101,5,AGAIN,10.0,1,0.7236,1,43.6572500038892,0.7252,1,44.59829200641252
091010138,9101,0,COVERED,10.0,1,0.7259,1,46.018124994589016,0.7213,1,47.40454099373892
091010138,9101,7,ANSWER,10.0,1,0.6943,1,55.508291989099234,0.7292,1,44.55283301649615
091010139,9101,0,OTHER,10.0,1,0.7123,1,69.98483301140368,0.729,1,48.83495799731463
091010139,9101,1,FURNITURE,10.0,1,0.5618,1,56.86350000905804,0.5275,1,58.22320800507441
091010149,9101,9,TOWEL,10.0,1,0.7278,1,44.657541991909966,0.7279,1,49.93508299230598
091010151,9101,7,PLEASURE,10.0,1,0.7303,1,62.882250000257045,0.7303,1,50.501416000770405
091070038,9107,1,ANY,10.0,1,0.7268,1,44.126958993729204,0.7273,1,46.40416702022776
091070038,9107,3,EVER,10.0,1,0.7258,1,42.38466700189747,0.7265,1,42.11079201195389
091070040,9107,0,BECAUSE,10.0,1,0.2753,0,42.01987499254756,0.6595,1,43.30558399669826
091070040,9107,7,DIFFERENTLY,10.0,1,0.2157,0,73.15045900759287,0.2152,0,55.216124979779124
091070049,9107,2,OUR,10.0,1,0.7297,1,47.442167007829994,0.7296,1,50.427415990270674
091070049,9107,3,STARTING,10.0,1,0.7303,1,39.87295800470747,0.7303,1,40.01070899539627
091070056,9107,6,GOING,10.0,1,0.7253,1,44.182833982631564,0.7286,1,47.041957994224504
091070074,9107,6,UNDER,10.0,1,0.7287,1,43.549541995162144,0.7274,1,47.69087498425506
091070074,9107,8,ORDERS,10.0,1,0.6682,1,44.70345898880623,0.5832,1,46.858582994900644
091070089,9107,1,LIFTED,10.0,1,0.7299,1,39.97499999240972,0.7297,1,40.02679098630324
091070108,9107,8,MYSELF,10.0,1,0.2719,0,43.5110839898698,0.2719,0,43.26233299798332
091070138,9107,0,MAYBE,10.0,1,0.7292,1,44.393459014827386,0.7294,1,44.693667005049065
091070140,9107,6,YOURSELF,10.0,1,0.3663,0,42.660499981138855,0.349,0,41.05837500537746
091070142,9107,3,QUESTION,10.0,1,0.7302,1,40.30637498362921,0.7302,1,38.56287500821054
091070142,9107,7,STARTING,10.0,1,0.7303,1,39.214457996422425,0.7303,1,44.4182500068564
091070143,9107,4,REGARD,10.0,1,0.6943,1,40.87958301533945,0.5919,1,40.616208978462964
091070162,9107,4,SECRET,10.0,1,0.7242,1,40.226457989774644,0.7262,1,40.63179201330058
091070174,9107,1,BEAUTY,10.0,1,0.7298,1,43.93770801834762,0.7298,1,42.28749999310821
091070174,9107,4,BEAUTY,10.0,1,0.7298,1,42.76116701657884,0.7298,1,46.917041996493936
091180015,9118,2,TRULY,10.0,1,0.73,1,42.84787498181686,0.7297,1,45.329665997996926
091180025,9118,1,WONDER,10.0,1,0.7303,1,41.25262500019744,0.7303,1,41.80745797930285
091180025,9118,3,SATURDAY,10.0,1,0.5504,1,53.43379100668244,0.5684,1,52.698833984322846
091180025,9118,5,EVER,10.0,1,0.7282,1,42.56229099701159,0.7285,1,42.55462498986162
091180035,9118,4,HERE,10.0,1,1.0,1,42.96416699071415,1.0,1,36.39175000716932
091180035,9118,8,HERE,10.0,1,1.0,1,46.083166991593316,1.0,1,39.20854101306759
091180042,9118,5,HIMSELF,10.0,1,0.2751,0,41.04529198957607,0.2714,0,42.434708011569455
091180044,9118,6,ANYTHING,10.0,1,0.5634,1,50.832125009037554,0.5269,1,64.10308400518261
091180050,9118,5,HERSELF,10.0,1,0.2768,0,42.836375010665506,0.2997,0,41.94675001781434
091180056,9118,0,SOMETHING,10.0,1,0.7296,1,40.67229200154543,0.7302,1,41.16262501338497
091180056,9118,1,TERRIBLE,10.0,1,0.5513,1,53.56879098690115,0.5317,1,56.04379199212417
